transaction_id,product_id,quantity,amount_price,sales_date
e58a250b-6d6d-4a7a-85cc-d26222b1d6dd,27,14,9.77,2024-07-16
8e60a159-f835-4074-b574-c60faeee337a,100,8,33.12,2024-05-10
2b87f35c-56b6-45b6-8e78-599bf867bd25,62,7,8.26,2024-05-02
b7a9ff60-f80a-46c9-b72e-832a63c4adf5,52,16,75.52,2024-02-16
045badcf-d4b2-4006-b143-0f6beb1fe4ed,29,1,22.0,2024-04-08
8647fe71-97db-44f8-a7c1-d02e85e68975,7,11,23.09,2024-03-18
b506bd0e-3c4f-4e23-8e8a-cc4e857146b2,52,14,93.13,2024-06-02
1f2a7c70-06ec-4971-9afd-9b617f6e9e3b,75,3,94.15,2024-05-26
34a3587c-89ec-4386-afaf-34aab4aa767f,77,3,71.49,2024-03-17
5a2897ea-3ea4-439d-a796-af0544480db3,76,12,63.33,2024-06-07
bb900bf0-d6db-4c06-b132-2ae23506b0a3,28,10,61.48,2024-03-23
771ef177-5dbc-4c91-aeda-455c84febc10,59,19,83.4,2024-03-08
b79fbdcc-fe1b-407b-9cc4-e8520c14f05c,77,10,26.45,2024-04-29
8d40fe43-68b5-4a3b-8b27-d23d8ed8fcf5,84,4,7.37,2024-07-21
0b8552f9-9d3d-4a97-a592-7028fafeef7f,74,12,22.89,2024-05-19
0fa1ec2b-bae2-4c06-99c4-625c3f482655,32,3,47.66,2024-02-20
955c8623-14d2-466c-8c38-2bba3ab3efee,66,13,74.58,2024-03-02
0518b8d0-f43a-41ae-a696-8832829a11a5,79,10,34.52,2024-06-12
0339f069-4538-4b2c-8e5a-ad9b64fcec16,64,6,5.32,2024-06-25
182ed645-04ce-4bb0-82f8-75a80b1c55fd,68,12,73.48,2024-02-15
33cc0499-1384-4cb3-acdb-b5c7c484265b,80,17,83.53,2024-05-30
da7178f1-600f-4f65-89e0-88d6b15f841d,56,19,96.73,2024-07-21
936b0105-4862-405a-ac4f-f436bab3e4bb,3,8,5.6,2024-07-25
53ec8842-1e9b-429f-8cf6-2228b398a132,45,19,78.24,2024-01-09
b425b99c-933a-40c5-994a-3a93110c836f,1,4,74.4,2024-05-22
fdee3d19-fb4c-44e8-93fc-bea459747c55,61,2,67.56,2024-01-06
a0fc483c-bd35-48d5-996d-340608956993,2,3,30.71,2024-05-13
9177fb6a-2d20-4ff9-a0e3-bb56788a9ab1,91,1,5.81,2024-06-17
be519a7e-f6ff-405f-b7b8-41be212bf1e8,89,9,18.53,2024-04-14
fc9e4013-9e00-4cdd-964f-dce04368058c,61,1,33.97,2024-04-29
06bd7b32-e0a0-4101-bf85-40671ce07a32,73,11,75.17,2024-05-19
f277ab84-fd79-4ad4-9daa-8f0d4f05823b,9,19,93.5,2024-04-16
b5494adb-43c0-4784-af94-0b89775f0373,14,17,67.44,2024-05-07
9ca82c7b-569a-4221-9906-436f475fa9ae,76,2,64.52,2024-01-27
6604dc39-f789-42fb-9986-cd5a7d1307af,22,18,22.73,2024-07-14
5198f2d1-018f-45b4-9a1e-ef3561cad891,94,10,16.01,2024-02-29
3164b919-2383-4902-af29-68dfde450a4f,94,3,12.53,2024-03-23
63dda0ab-cb96-4777-89f0-5922c6bca958,10,6,21.22,2024-05-07
2902b715-d1b7-41ea-8f26-2f0c3db2cbdb,43,1,70.67,2024-04-19
db60dfef-ee10-429f-93be-57b0d61e6109,14,5,84.65,2024-02-28
3652b2ca-b17e-45d8-a96f-e100d11eea24,34,8,96.51,2024-02-14
e291eb69-1d37-46ee-8686-03b04452a71d,1,7,76.71,2024-06-29
529f8698-5ab3-4fb7-91f6-12096323fdc0,51,19,94.52,2024-07-07
1c64f021-f620-4abc-9743-991f088b6b29,69,11,24.11,2024-06-18
ea54b8b4-ed7a-4500-93a0-30b45ea36bdb,7,14,52.03,2024-06-18
fde5bbef-fb5d-4787-b7ed-272b92322126,68,13,77.86,2024-05-30
610f6776-e9a0-4567-930f-18bccc02c0da,1,12,15.38,2024-01-08
d51251c2-2f36-4a86-ba0c-7a56de595921,89,19,71.8,2024-02-11
327d9782-3951-41ee-9630-36cc91052896,57,9,97.16,2024-04-01
6113da12-5b65-4b6f-9fb2-ab3f25aad911,34,13,25.44,2024-07-07
05ca4c92-c978-4886-968a-3afbaff65f24,80,9,28.79,2024-05-04
64128054-d7dd-467b-b478-b2dc743e3e50,74,19,41.48,2024-04-02
eb53bb43-da80-4d69-8ae7-627ceee63e75,12,6,25.87,2024-01-24
10789bc9-9238-421a-a4e7-312ca50d7bf0,20,6,14.26,2024-02-09
89c641ae-d9ef-4cb8-8d18-9b81d4e54bc8,84,3,89.29,2024-05-06
542b7838-fea4-4890-9c99-470b437f7e68,22,1,95.34,2024-01-15
f096f150-c253-4205-8094-4d3f85180742,19,15,49.6,2024-04-01
00d3fb3c-5189-4562-9d31-a8a585344764,46,12,80.34,2024-05-21
2b22740e-a1b4-4640-9eda-96c294ad6860,75,9,53.29,2024-07-06
df1b8795-12d4-4f2e-8ceb-1c5ce71cd707,14,14,41.48,2024-06-02
6eb6d249-ae50-4704-aa56-e9e8d6ef3ed8,18,14,10.15,2024-04-21
dacea1f1-64d9-4aa8-9d48-79f3fc03c241,32,8,10.67,2024-01-16
ffc383a0-409f-4314-9c0e-dcfa7dee538f,67,13,49.18,2024-01-18
79604878-e84d-4b7b-941a-44184b7709b6,65,1,29.13,2024-04-25
2b429066-79ed-43ae-8a83-6548dbb2728b,8,8,73.33,2024-01-05
9294e4f9-59b0-4563-b786-1ecd30baa0f8,33,6,23.96,2024-01-30
57ee6e84-1747-4f5d-81cc-04f5ff6d67c0,90,13,8.05,2024-05-14
ceb771f7-feb1-48bf-8903-76c5649b9e73,19,9,63.02,2024-06-14
3c7549f9-dd52-4d76-a51e-7500c93f2d4d,44,3,80.29,2024-02-19
078a4237-6219-4a82-8eb6-25dbc04c4d19,52,9,37.57,2024-02-05
d8c118ff-67f9-43f5-9a76-14a073edb88a,72,15,73.47,2024-07-13
bfa2610c-2b2d-443f-af84-79c487522c0d,17,1,41.53,2024-04-28
cb696e02-0255-4be8-96ab-7eca6a991624,13,13,63.48,2024-01-19
df07f7a4-85ba-47c4-a2ce-266849cefa12,53,19,33.53,2024-06-03
04ac5ebb-8b4c-4a1f-9f5b-2f0e17e764ce,24,5,7.53,2024-04-21
3b109b7d-002c-4a2d-affc-7bf3989da2be,59,19,80.52,2024-03-21
869e9072-27f7-486e-9472-2f6c634b8db4,52,12,15.37,2024-03-08
08c87ed7-ebcd-4c83-b836-c557fb679afa,48,10,87.46,2024-07-01
cf16d973-e3c3-4a45-a3fb-7db6e9c626e4,69,8,69.08,2024-02-01
81be224a-39ef-489d-8350-234c3e77965c,84,13,48.81,2024-04-28
4879fd6e-7d2c-47d6-bef6-57ee4be46a9d,38,18,23.95,2024-05-27
8b773c6e-48fa-4364-a55c-c4602b888333,83,4,60.01,2024-03-21
a3086e1e-ebc7-4969-b701-1ecd4f1a829c,13,7,26.42,2024-04-29
ffee2107-5239-4ad0-b37f-ecf4e128ebf5,8,7,19.86,2024-04-17
ba212519-523e-432a-a7c3-cdc02dd34587,30,5,89.41,2024-04-03
8c28f457-10b8-43fb-beb3-8bac1d3f1c4e,68,7,29.08,2024-07-25
8e5657fc-fd9e-42dd-9354-63a2f18fed2d,63,5,21.69,2024-06-19
903f85b8-0371-4391-a50f-0b60fbb576c5,100,18,77.04,2024-06-15
fbc93850-e1cf-46cf-a1e1-8386cefa8321,80,8,85.52,2024-01-15
9530a00f-2420-4864-9ebe-bac1a3464bda,53,5,56.81,2024-03-27
a8f914c1-539e-48c0-9c40-7856bd552f14,38,11,6.76,2024-05-10
9e83d60b-9749-4116-8eda-c66befb04559,45,18,79.57,2024-01-24
26e978f0-17a9-440d-b3bc-377a7f5a3ea2,86,5,60.46,2024-01-09
382f8449-0d2d-4890-bb85-4e10a444c8b5,25,6,29.23,2024-05-10
9765d7ee-26ed-496a-8621-9c4764bcc0b0,83,16,82.72,2024-03-09
c75d711e-a70c-4bd6-ae1c-b4bfeddfede9,5,9,87.18,2024-01-17
a8f2d488-9998-419c-9b00-3e4100b29f31,100,10,47.09,2024-03-03
e88d8387-db32-400e-b719-4491726d4233,51,4,74.25,2024-06-21
def83b80-7ef3-4422-a0e1-e0e513aeaf46,88,9,89.7,2024-01-11
044d855e-3e38-49b6-90ab-46ee9afb1b67,3,9,69.67,2024-04-09
24508d5c-67fb-45a7-8d13-9ef27eda17b6,86,11,88.26,2024-06-15
a1342e68-e7c1-43bd-98ee-161980bb5ce7,55,14,13.89,2024-05-28
b8de380c-6907-47a6-888a-5cafab2343a5,48,17,42.88,2024-05-20
9149d0e7-3bf8-4fef-af45-d47aefaadeb9,82,12,25.28,2024-07-03
88206215-e54b-4777-960f-fafdb812b92a,63,13,61.27,2024-04-19
fab3ea35-9e6d-4a58-9b8c-add57602a5e8,32,7,28.4,2024-03-24
ff36d87b-3016-4eef-a786-0df01a2f5821,95,3,12.21,2024-05-23
536d2ea4-abe6-403a-b384-d7841d6f5a99,75,3,87.71,2024-02-02
0203a1c7-801e-40f8-b79c-c516674b4512,56,15,51.81,2024-03-26
b1a217f8-908e-443a-977a-a329a8f1ccbc,98,14,96.35,2024-05-19
84493afb-cb69-4cfe-a1db-5740d879afca,48,17,35.1,2024-05-10
6931be9a-08b2-45f8-ac36-73055089cd16,35,14,92.12,2024-07-18
6cc35f52-17fb-481a-9922-18ab709dc205,37,5,43.51,2024-05-09
9c6e9bf2-fd39-4d4c-9ab5-8d06367994cf,56,6,72.27,2024-06-07
8a9305e2-dfa3-4f00-93e7-cb452807b443,39,2,14.69,2024-06-09
8c8526de-86cf-4535-9665-73849c465eb6,31,14,7.84,2024-01-26
3dd83b6c-6c69-44d0-9c7f-6a75dd00a483,53,2,17.26,2024-02-01
0582d2ed-f6e5-4364-a924-e5968f1e5e26,35,8,11.37,2024-05-02
dfb3b47b-8d23-4c32-8a4d-04932465d477,4,13,89.72,2024-05-23
7f707ca5-2821-416b-9750-2d244b41256f,40,11,82.03,2024-05-10
f8155e47-bfac-47d9-a978-38a1bc92efbd,48,16,82.56,2024-07-02
f7f95f5c-739e-4f10-8014-ab28bb29f4fd,17,3,40.45,2024-03-26
d1a31291-80c6-49fd-b91d-21cb50921c03,50,18,17.62,2024-04-17
6a0da869-8847-4612-a3d2-7142f32443bd,71,2,10.5,2024-01-22
c22f31cd-bb74-421b-9a9f-164454ef0179,62,18,70.13,2024-03-28
21d4d0a8-d34f-4676-84a4-46a7db11bf85,5,11,91.16,2024-02-04
a1e0b230-42f3-46c3-9ab8-866447628f1c,46,8,24.04,2024-03-23
ec4d4a41-f2df-4e2f-8024-fb1064e89aaa,56,2,16.1,2024-04-01
31c27314-a1cb-458a-abaf-a8fa3c47e486,85,18,22.88,2024-05-23
1b9441d0-c0e0-4d95-acb1-21686321b8b1,93,3,84.02,2024-01-15
a587c4ac-6a87-419b-b444-3fee9f3b1575,83,11,91.01,2024-07-27
99de45af-15e6-4479-8ee0-18990096f32c,35,3,47.05,2024-02-14
100c7ecc-8a64-4366-bde0-ab5f72bbbf74,16,17,26.07,2024-05-05
cd4a2b4e-648e-47d9-844c-79d0eb711ac1,43,15,80.37,2024-01-28
641d9fc1-a189-4415-b9ba-afe478a5830b,92,1,11.97,2024-02-03
be5c4ad7-95e8-4b77-bf83-9f36f9104633,74,18,99.9,2024-04-24
309a0d06-d278-402c-a628-11b7e2fd3e4f,62,16,79.94,2024-05-22
3611651c-ed6e-4231-9948-af973ed71328,63,15,83.6,2024-07-11
55b713de-19c4-442d-8069-46e8d9234c67,88,13,58.96,2024-03-01
37c74d04-8e39-431c-8ddc-ac969ddc8b33,53,2,26.61,2024-03-27
253cf73d-e251-4458-8919-445ea804fa93,71,14,35.49,2024-03-04
b4778c53-ce9c-447f-a018-26159481a99b,92,15,49.89,2024-07-27
6d9bb63b-e60b-484f-8cd3-13adedd0ff33,58,16,77.6,2024-03-27
8dceab9a-e44b-41be-a8d0-dc18db11c42e,9,9,25.25,2024-07-17
3ab870ca-fe2d-472c-8c6a-234a1fefa1e7,55,2,38.14,2024-07-23
d361b53b-a1f8-4fdf-a9c4-2af28bb314e8,97,7,60.68,2024-03-09
2fe642b8-e265-4529-826d-dd8c90325337,78,14,11.17,2024-02-08
bd55670f-e9e0-4b0f-9a5c-3833f9451e75,28,18,14.32,2024-05-17
dbd55351-90c0-4260-88ba-d6fe31db7dce,11,6,52.84,2024-06-10
8e024f06-f81b-4670-81ce-466c8f2e347b,41,13,48.64,2024-02-22
17853fe6-a976-4d3b-8c83-1654bffca6e1,40,4,6.71,2024-05-07
65157c06-f1cd-4398-9f95-6669b8ae12e5,46,1,41.48,2024-01-16
6de38c83-d52f-401e-a460-294fdf12d1a6,57,19,48.22,2024-07-15
20928d20-90ba-4cd3-a6df-b90bcaa776ce,11,10,84.1,2024-05-19
35d42cf2-4126-4e62-9ecb-0012bf7788c2,18,12,38.12,2024-03-28
908dca82-8507-41f3-9196-2fb80f90c463,6,9,73.81,2024-02-25
25071d61-3c12-4d3d-a18e-268bbd695056,91,17,9.52,2024-05-20
32b229b2-11ff-445e-9edf-109253dfb068,42,14,56.93,2024-04-04
df7f9079-e1f7-4a8f-a6e1-da71464ee0ba,80,7,51.48,2024-02-27
f748ea5d-9cdd-4d80-ab4f-fed8f900dab4,8,16,31.18,2024-05-08
a34aeafa-d3ea-4263-aa51-81904a380078,52,4,61.77,2024-03-21
07db73e9-cd1e-41e3-b7e8-87918b378195,49,2,80.7,2024-01-02
08086458-1456-4d22-9f41-9bc2b04aa9d2,20,11,52.76,2024-07-01
78b51b05-d845-40fa-84a5-1a6f7f3865f9,76,18,19.4,2024-06-06
86457b41-f1a9-49bf-a79a-bbd208c916b7,10,9,16.29,2024-05-13
86a8e15b-c73f-4838-a1d4-c6d90550779c,88,4,93.24,2024-03-26
d3625f12-4667-4d83-b4da-38be4c8d524a,83,17,86.32,2024-06-12
9c30269d-7540-4ce1-86d0-f7ef72cb9138,64,8,11.29,2024-07-06
a0043c0b-8e91-42ee-ad97-8b4698a9ac1a,93,11,12.83,2024-04-05
32868d10-3592-4606-b4fc-e550a1a306b8,69,10,87.1,2024-03-27
1cc8ec73-0db0-4389-84b1-d9c20c78105a,91,10,30.19,2024-01-14
b5eff4fd-1686-408f-830f-b4f43f0cc329,16,8,72.95,2024-05-27
0a023c4b-cf91-4fe8-9d8d-53000b4e6d94,78,10,28.29,2024-06-20
13486be7-840b-4c53-95de-6ced70f1545d,17,13,23.11,2024-07-26
51b7ae1e-4e4f-418d-ada4-e54ce02d6cdb,68,15,22.73,2024-01-15
c7475153-cb55-48e5-959e-df9c17f3a9be,33,15,56.06,2024-04-19
33df08cb-bbd4-4139-933a-824d4cbbe8e6,16,1,15.22,2024-03-19
719f069b-e5b9-4213-b05a-b6171d448c30,7,13,89.64,2024-03-20
b04917df-653e-498b-b3f8-e3e1c207f837,33,12,30.34,2024-04-15
9f835202-f95b-4ab3-9ca0-0d7140f34a7a,90,18,77.45,2024-02-07
35472c17-611a-45a6-b895-adaa48d56da3,65,5,45.74,2024-06-13
373c5cd5-db87-4b5f-b303-dc92fe88b3e5,45,13,14.67,2024-03-21
2be3d2b5-3eea-47a6-855e-51777007dfe1,10,7,97.4,2024-06-04
9fbf302e-f523-4012-965f-c5f085bfe4db,85,4,62.01,2024-02-25
592177bd-d235-47aa-8bb5-abcc9e7933e6,21,10,80.87,2024-07-09
c70befbe-098d-4ad4-90c4-f92732f9cb9f,9,18,73.3,2024-05-14
fc726c93-ed62-412a-8892-fb5df110d843,33,15,61.29,2024-03-19
8715a1d7-2800-4801-ad73-ea23336a43d6,15,3,70.76,2024-07-15
fe35a962-c2dd-45a2-a08c-dad0f123165f,79,14,32.78,2024-05-04
f3855d00-7346-47f6-8fd8-a00acbb2eddc,60,14,96.99,2024-02-03
2a073a5b-24db-4abf-a34c-95e53d694ec4,93,9,34.1,2024-01-23
89da6427-4684-49fc-988b-3d7e3073adcf,13,9,17.47,2024-06-29
677b9bdc-ab51-407d-844e-f226c485b874,91,8,8.27,2024-05-20
e4db4a30-125b-4c98-a0e8-e7882c8f4331,28,4,23.35,2024-04-28
4c5ab7b7-c32f-43b9-a864-f070fce74497,73,19,99.38,2024-03-17
efb9c05b-ebff-405e-9c8a-753345ecdeaf,53,15,40.13,2024-05-01
d59d9eb1-1809-4cd8-aa55-e704e812e9c1,1,16,81.86,2024-06-11
58a02817-3b6d-480f-8d12-5f99f7598bcf,31,15,15.63,2024-04-06
135f14d5-a75a-490e-9b0b-8957cdf9ee1e,41,6,79.22,2024-03-01
678669f2-7302-4348-bf16-18926fb1dcd2,21,7,48.69,2024-06-19
5f910ee4-6bdc-4b4e-8631-0b8f600df101,14,7,28.17,2024-03-15
f6e1d398-0317-496a-b1ad-8c648f3d5fbe,7,1,61.0,2024-06-19
2469c4ba-1b61-45e1-bb7b-0738879c8a9b,94,6,41.84,2024-06-24
5537738b-7311-430f-b3a9-5476765ec7aa,41,19,41.37,2024-03-08
0475f111-69cb-4faf-bb91-8187bb4449d5,51,16,6.03,2024-05-22
b6fec16a-f1a9-4d65-a7b2-b1ae663a4abe,12,7,94.81,2024-02-19
5fa12fd0-0bda-45c9-a626-e5da4e1d1674,30,9,16.51,2024-07-07
e76c76f3-32bd-4b49-b491-8a84c572fe00,62,12,48.06,2024-03-12
cce870c1-48e6-4738-9418-c20017c80815,6,2,70.47,2024-06-15
32e3ebe7-0a90-4f74-b2b1-5afa761369d0,34,3,75.26,2024-06-17
80373d89-a81b-4e64-b6af-e0f7cf8f2bb5,76,4,62.69,2024-07-07
0715d440-9e88-4975-aaf7-e60333195779,40,13,17.61,2024-02-18
9f6c96ca-1069-4141-943d-05fc101d989e,63,11,42.94,2024-03-28
e6c34b4a-cbdc-4b53-b4f6-2784498b7e77,49,10,31.35,2024-07-23
73c2aab9-24c8-42cf-821e-7ef09f80d036,79,11,50.16,2024-05-06
5032d8c0-0891-4c22-91e3-1f87b55f30ad,68,3,19.69,2024-03-24
039b9cf0-2a98-40db-ae4c-c6259ec1df45,46,18,24.08,2024-06-13
95f04817-895a-4e16-8ed3-89629dc78365,34,19,22.41,2024-04-19
16b4a051-ad9c-4350-be1a-0d32e2e67627,89,17,87.18,2024-03-08
b2b79820-4e3f-438c-a2c7-1d7bc699f0bb,71,2,39.7,2024-03-12
814b573c-505c-44ad-849c-44665cd302cf,11,1,79.24,2024-05-21
033f2b83-d132-4bb2-869f-117c18d8d494,36,3,99.09,2024-04-25
68e238f2-b20f-4944-b990-be9c884be77d,29,12,10.68,2024-04-25
cc09a4c0-eae5-44de-a5fc-7765f6e2a332,70,15,94.42,2024-04-13
51d5e040-d923-4dab-9a13-02a48494c89d,66,3,62.85,2024-06-11
cf69f372-4f7c-437f-aba4-43a1810186d8,81,7,96.55,2024-06-09
a17f69b7-1a85-41b7-a8ab-f9c42b5ae6e7,90,4,91.48,2024-01-23
19326c67-08b2-471f-8c39-c1919eed224e,92,19,34.49,2024-06-07
119cf219-74ea-4b99-982c-4e92ef57a71b,27,13,34.55,2024-05-23
d2c7a18b-00bf-42df-b61b-4f162f04740f,94,15,67.2,2024-05-07
786f8cc7-f338-4833-a231-9df28e52272b,97,19,26.81,2024-02-16
e228d2b2-7f33-4323-ae95-c861ccd4315f,28,11,93.8,2024-03-15
eaf83ba7-3785-40c9-9bed-858b8a29f149,36,4,33.61,2024-02-28
ed08bb29-2488-4a2c-bb99-4b5b06406377,73,15,81.68,2024-05-07
f3b668fb-ded3-4593-ae4a-09bc76a09844,16,6,15.31,2024-04-02
25127630-0b90-4432-a408-9335b76caf08,13,4,7.4,2024-03-19
1e88bdd5-5c81-497a-a87d-9abd7d82e899,26,18,40.81,2024-04-03
b6e9bdd0-b61a-4f59-8c34-e78954c350ad,18,10,88.32,2024-02-04
e5c6de8e-1502-477d-9ce0-7f4a5b05d31c,80,14,26.88,2024-03-17
8aa85ca7-a734-46b7-a52e-86b1fa018e75,87,19,66.31,2024-06-25
347cf4a7-cf1e-40c7-bf85-9029f795e6d3,9,2,56.41,2024-02-18
32cf72b5-9e8f-4df1-b874-c390544c5e32,1,16,41.09,2024-03-24
e147a50b-00a0-4c20-8abc-b8457c238c65,56,1,35.76,2024-05-15
6545de9b-8ba0-4c7c-85fb-9bea875a9c37,35,12,55.92,2024-01-08
c8484940-fe81-4463-bdd7-1263a74b859b,2,13,12.79,2024-07-12
88004d50-e642-4857-b1ec-58d894af3da6,24,8,90.46,2024-04-10
7b19b80b-e79e-4ab9-9672-7168c8abc7f5,8,4,41.73,2024-07-11
07c438d1-4c96-43ea-bb5e-663caf235419,22,13,5.64,2024-01-05
2da69bee-c561-4a65-bd11-7e2ac9ed84e4,97,9,74.55,2024-06-20
0311b490-0f19-412c-b02e-9ac6bab869a3,78,19,89.25,2024-05-17
5cc5a250-e004-4fdc-a48e-b84c8d24ae95,98,9,67.82,2024-03-02
a502cc5a-4f5b-421a-b913-c435e8db068a,73,10,80.42,2024-07-21
78919ffc-ded0-4b12-b2e8-2c2ff8b7a575,32,14,89.48,2024-04-04
f99a41a0-1bc8-48f6-8bcf-ce8180963cdf,12,14,28.45,2024-02-03
26221e44-e19b-4dc6-9e7c-6c4de17d9dac,28,5,94.04,2024-03-11
4756d2eb-0f40-40b4-a57a-de9a6f60e166,65,6,73.71,2024-04-17
da75a4f2-5611-42fa-b2c6-541ce840961c,28,15,52.53,2024-04-26
682fab8c-f285-4aba-aaa0-9a3e4d11c49f,5,1,28.37,2024-06-06
be3257d0-fa52-4769-a7f0-ba2947cc6ab3,2,10,24.47,2024-06-27
cfb6ebc7-ca4f-4d60-baa9-495bf78bbb11,51,13,29.32,2024-07-15
7e70e9e5-3cb5-49ec-aa90-ae74b3c6031b,61,10,63.34,2024-07-02
eccfefd6-fcb0-412c-8ebf-a85348af781a,64,14,47.37,2024-07-19
86df2f6c-5e37-404a-81ed-0dc8ef7a489d,56,15,27.32,2024-06-05
d5eab10f-dddf-4af9-8ed3-c12a6dc7fbd0,41,1,96.94,2024-04-12
9bb8f849-b803-4502-a45f-e34efdde2da6,2,14,73.4,2024-04-20
4ba70a1e-6d87-4152-b6aa-d9ae63f77409,62,19,13.33,2024-06-27
a863469d-1ee5-4552-b20f-7f41658b952f,16,5,82.05,2024-01-11
67ba7089-5865-493f-ac48-ecd34db1077d,58,3,39.7,2024-06-14
0a88f39a-8133-4a31-9e49-13fe0d1b0d00,77,16,89.86,2024-01-24
e5fd4f82-96d1-4291-b2a5-40733aba5e01,99,14,55.24,2024-01-18
ed58b993-874b-410b-ac87-46f1b61548ab,49,19,67.45,2024-07-19
e19f3cbc-0ded-4a0d-a67e-d9a1cd21d371,42,7,44.25,2024-02-02
81636b54-2f0d-4ccb-b650-91be100ee9c9,60,19,88.32,2024-04-07
e2862b82-22cb-4c22-94cd-6560a7161315,94,4,76.15,2024-07-04
d6bc7867-0ce4-4a59-91ba-565a8462f587,67,8,12.33,2024-05-30
5b44b3c0-8c00-4b00-80c6-4d77ca13ed01,89,12,60.11,2024-03-17
1028d12a-dfe5-43d5-af30-5e1feb89d6de,67,6,36.04,2024-07-24
3742f2a1-66df-4708-9a76-da1c23a5517e,42,18,19.77,2024-06-03
bd595dca-3e42-4be0-926d-abcae12afe57,65,6,87.45,2024-03-12
7bc2cf92-3123-4a3e-bfe4-e8ffed092fa8,74,15,52.6,2024-05-13
44264c51-42d7-4654-89b3-1ea1fb53e07f,39,14,7.38,2024-06-24
57b4185e-d828-4b11-8fba-e5562cbfa001,20,16,43.75,2024-02-13
793ad7b7-c1b3-4de0-a1e0-be27a13ffcab,26,2,5.45,2024-06-12
fa118b7a-0a92-4a2c-b766-cf831197fe47,16,16,29.97,2024-06-23
e56c9ca0-a448-458b-8c5e-a99162c5da2f,17,9,25.6,2024-03-12
3d75e50e-53cc-491e-a481-b815b5e0148a,77,7,30.99,2024-06-16
8e2eebb9-9f08-4017-bab5-200910cb9754,10,11,36.98,2024-04-08
7eca6dfc-c42c-463b-aec4-aa8526cc2c54,82,12,41.57,2024-04-11
e48c5fae-95c2-46a6-b2cb-602b6a14a292,55,3,77.29,2024-06-03
24ef3884-deda-4fa1-8c2c-6dde67b1be3d,31,15,40.85,2024-05-21
9d67a34e-7ec8-4873-b133-dcb96603a931,43,1,17.71,2024-05-27
89261fe2-351f-4eb8-a893-db0c93c13e7c,76,18,76.79,2024-06-26
634e6424-d9df-4193-a2d0-e8bbbf0bb4ab,29,2,82.52,2024-06-06
6091c96e-8fae-49d0-83ec-929461daa576,47,10,44.72,2024-03-04
43c8920d-8dde-4c84-9a62-5520f0644f64,59,18,76.81,2024-05-30
15d82c03-dd07-48cd-a0cd-8b8e140c5ac1,10,17,80.86,2024-06-30
d704f123-b6d7-4548-ba80-1bf5b0b604db,30,19,31.84,2024-06-15
6ecd0371-a039-45d8-b4eb-949f4cdf9736,12,17,98.85,2024-04-21
6a749d4c-e4bd-44c7-863b-4a7a85268581,87,16,55.56,2024-03-06
6e97a503-6e2a-4ae4-8ea9-9fbd8b722769,66,17,41.39,2024-04-17
e81b0c4d-559d-41d6-984a-985ca1d55380,18,9,7.84,2024-07-10
1ded9de2-b12f-4a61-a0d2-bd2e96c2fd6e,70,16,46.42,2024-01-14
d5978ce1-49e6-4c80-9be9-20ac06220329,17,3,94.35,2024-04-22
0a62a995-6ee5-4dd9-b30b-f2e76bf08d13,67,4,30.09,2024-02-05
85592558-d507-47b3-be55-253b0b10c10e,17,4,32.13,2024-05-22
d421730a-2744-4e95-9e24-1846b1334bed,73,13,40.57,2024-07-26
0480a31b-0680-4937-94f4-00adf6ea74cd,77,15,92.18,2024-01-23
51aa4367-6190-4a2d-b980-76889ffa8a1e,24,9,97.89,2024-04-27
7cb2cace-46a8-46c4-a4f6-9252d376d347,85,14,78.31,2024-04-09
e5d093c1-8c71-4146-a8ad-82fa4712fc0f,78,12,99.48,2024-04-23
42ec974b-f086-47ad-a691-107586121e26,69,15,19.36,2024-06-16
59cf124b-18e1-4bad-8a7b-76aefd87d954,61,18,86.35,2024-05-03
33fda235-145d-4439-a46a-4a6ba007e0b1,42,7,45.88,2024-01-06
4496d62a-ace9-4e5a-8b7e-6df12438bb71,63,4,31.76,2024-03-23
85dec004-6e41-4044-939a-6f04b85fe26c,64,6,57.17,2024-02-18
30756b5c-ca50-4586-b653-5cf2babf47bf,19,4,83.5,2024-02-10
d0f99e78-2534-4d3a-9289-1114f8aad559,31,3,48.26,2024-05-01
3e125755-f650-4722-b11c-679d79891a0e,64,13,39.32,2024-01-01
8da940f2-7d9f-4c2f-82cb-ca207e7966eb,93,16,16.77,2024-01-26
931d9a2d-1c85-436e-88ca-3309f56b1183,40,3,35.14,2024-04-02
285613a0-f471-4548-8916-c8619db3a1e8,2,14,67.11,2024-03-08
87264080-56f8-4721-95cc-4a03b729548c,75,13,11.82,2024-02-18
40abef6b-ac6b-43c1-8162-b8e6457fbf9f,13,16,87.6,2024-01-06
b8542655-d45f-4d1a-aee6-a083960331af,52,19,43.73,2024-05-30
0e74aeb3-f1f0-4f9e-b44d-9a10ade4d920,86,5,75.68,2024-04-30
3e18d2c2-664f-4433-8c87-492433cb9020,15,19,18.76,2024-01-31
e4d102ef-322c-4adf-8c28-e51dfcbea602,71,19,93.56,2024-07-26
50d26727-7df3-45b3-b8d9-fdf81a6259da,97,1,68.43,2024-06-04
9deb8389-88e3-4c0f-8289-439b456f86dd,22,18,93.79,2024-04-03
e6bb485f-995f-42c8-8096-e5c57fce16dd,58,10,69.97,2024-01-12
5a7904a0-0ca3-41f2-a7be-ecb9983c380e,92,17,30.82,2024-06-04
08cc5052-acf7-4634-a378-30a62834fccd,67,1,50.48,2024-01-24
